movie_id,movie_title,release_date,unknown,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film_Noir,Horror,Musical,Mystery,Romance,Sci_Fi,Thriller,War,Western
528,Killing Fields,,,,,,,,,,,,,,,,,,,,
529,My Life as a Dog (Mitt liv som hund) (1985),1-Jan-85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
530,Man Who Would Be King,,,,,,,,,,,,,,,,,,,,
531,Shine (1996),22-Nov-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
532,Kama Sutra: A Tale of Love (1996),7-Mar-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
533,Daytrippers,,,,,,,,,,,,,,,,,,,,
534,Traveller (1997),18-Apr-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
535,Addicted to Love (1997),23-May-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
536,Ponette (1996),23-May-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
537,My Own Private Idaho (1991),1-Jan-91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
538,Anastasia (1997),1-Jan-97,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
539,Mouse Hunt (1997),1-Jan-97,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
540,Money Train (1995),1-Jan-95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,Mortal Kombat (1995),1-Jan-95,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,Pocahontas (1995),1-Jan-95,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
543,Misérables,,,,,,,,,,,,,,,,,,,,
544,Things to Do in Denver when You're Dead (1995),2-Feb-96,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
545,Vampire in Brooklyn (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
546,Broken Arrow (1996),9-Feb-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
547,Young Poisoner's Handbook,,,,,,,,,,,,,,,,,,,,
548,NeverEnding Story III,,,,,,,,,,,,,,,,,,,,
549,Rob Roy (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
550,Die Hard: With a Vengeance (1995),1-Jan-95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
551,Lord of Illusions (1995),1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
552,Species (1995),1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
553,Walk in the Clouds,,,,,,,,,,,,,,,,,,,,
554,Waterworld (1995),1-Jan-95,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,White Man's Burden (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
556,Wild Bill (1995),1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
557,Farinelli: il castrato (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
558,Heavenly Creatures (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
559,Interview with the Vampire (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
560,Kid in King Arthur's Court,,,,,,,,,,,,,,,,,,,,
561,Mary Shelley's Frankenstein (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
562,Quick and the Dead,,,,,,,,,,,,,,,,,,,,
563,Stephen King's The Langoliers (1995),1-Jan-95,,,,,,,,,,,,,,,,,,,
564,Tales from the Hood (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
565,Village of the Damned (1995),1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
566,Clear and Present Danger (1994),1-Jan-94,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
567,Wes Craven's New Nightmare (1994),1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
568,Speed (1994),1-Jan-94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
569,Wolf (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
570,Wyatt Earp (1994),1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
571,Another Stakeout (1993),1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
572,Blown Away (1994),1-Jan-94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
573,Body Snatchers (1993),1-Jan-93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
574,Boxing Helena (1993),1-Jan-93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
575,City Slickers II: The Legend of Curly's Gold (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
576,Cliffhanger (1993),1-Jan-93,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
577,Coneheads (1993),1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
578,Demolition Man (1993),1-Jan-93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
579,Fatal Instinct (1993),1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
580,Englishman Who Went Up a Hill,,,,,,,,,,,,,,,,,,,,
581,Kalifornia (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
582,Piano,,,,,,,,,,,,,,,,,,,,
583,Romeo Is Bleeding (1993),1-Jan-93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
584,Secret Garden,,,,,,,,,,,,,,,,,,,,
585,Son in Law (1993),1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
586,Terminal Velocity (1994),1-Jan-94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,Hour of the Pig,,,,,,,,,,,,,,,,,,,,
588,Beauty and the Beast (1991),1-Jan-91,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
589,Wild Bunch,,,,,,,,,,,,,,,,,,,,
590,Hellraiser: Bloodline (1996),8-Mar-96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
591,Primal Fear (1996),30-Mar-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
592,True Crime (1995),1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
593,Stalingrad (1993),1-Jan-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
594,Heavy (1995),5-Jun-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
595,Fan,,,,,,,,,,,,,,,,,,,,
596,Hunchback of Notre Dame,,,,,,,,,,,,,,,,,,,,
597,Eraser (1996),21-Jun-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
598,Big Squeeze,,,,,,,,,,,,,,,,,,,,
599,Police Story 4: Project S (Chao ji ji hua) (1993),16-Aug-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,Daniel Defoe's Robinson Crusoe (1996),1-Jan-96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,For Whom the Bell Tolls (1943),1-Jan-43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
602,American in Paris,,,,,,,,,,,,,,,,,,,,
603,Rear Window (1954),1-Jan-54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
604,It Happened One Night (1934),1-Jan-34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
605,Meet Me in St. Louis (1944),1-Jan-44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
606,All About Eve (1950),1-Jan-50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
607,Rebecca (1940),1-Jan-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
608,Spellbound (1945),1-Jan-45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
609,Father of the Bride (1950),1-Jan-50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
610,Gigi (1958),1-Jan-58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
611,Laura (1944),1-Jan-44,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
612,Lost Horizon (1937),1-Jan-37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
613,My Man Godfrey (1936),1-Jan-36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
614,Giant (1956),1-Jan-56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
615,39 Steps,,,,,,,,,,,,,,,,,,,,
616,Night of the Living Dead (1968),1-Jan-68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
617,Blue Angel,,,,,,,,,,,,,,,,,,,,
618,Picnic (1955),1-Jan-55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
619,Extreme Measures (1996),27-Sep-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
620,Chamber,,,,,,,,,,,,,,,,,,,,
621,Davy Crockett,,,,,,,,,,,,,,,,,,,,
622,Swiss Family Robinson (1960),1-Jan-60,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,Angels in the Outfield (1994),1-Jan-94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
624,Three Caballeros,,,,,,,,,,,,,,,,,,,,
625,Sword in the Stone,,,,,,,,,,,,,,,,,,,,
626,So Dear to My Heart (1949),1-Jan-49,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
627,Robin Hood: Prince of Thieves (1991),1-Jan-91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
628,Sleepers (1996),18-Oct-96,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
629,Victor/Victoria (1982),1-Jan-82,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
630,Great Race,,,,,,,,,,,,,,,,,,,,
631,Crying Game,,,,,,,,,,,,,,,,,,,,
632,Sophie's Choice (1982),1-Jan-82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
633,Christmas Carol,,,,,,,,,,,,,,,,,,,,
634,Microcosmos: Le peuple de l'herbe (1996),11-Oct-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
635,Fog,,,,,,,,,,,,,,,,,,,,
636,Escape from New York (1981),1-Jan-81,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
637,Howling,,,,,,,,,,,,,,,,,,,,
638,Return of Martin Guerre,,,,,,,,,,,,,,,,,,,,
639,Tin Drum,,,,,,,,,,,,,,,,,,,,
640,Cook the Thief His Wife & Her Lover,,,,,,,,,,,,,,,,,,,,
641,Paths of Glory (1957),1-Jan-57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
642,Grifters,,,,,,,,,,,,,,,,,,,,
643,The Innocent (1994),1-Jan-94,,,,,,,,,,,,,,,,,,,
644,Thin Blue Line,,,,,,,,,,,,,,,,,,,,
645,Paris Is Burning (1990),1-Jan-90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
646,Once Upon a Time in the West (1969),1-Jan-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
647,Ran (1985),1-Jan-85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
648,Quiet Man,,,,,,,,,,,,,,,,,,,,
649,Once Upon a Time in America (1984),1-Jan-84,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
650,Seventh Seal,,,,,,,,,,,,,,,,,,,,
651,Glory (1989),1-Jan-89,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
652,Rosencrantz and Guildenstern Are Dead (1990),1-Jan-90,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
653,Touch of Evil (1958),1-Jan-58,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
654,Chinatown (1974),1-Jan-74,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
655,Stand by Me (1986),1-Jan-86,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
656,M (1931),1-Jan-31,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
657,Manchurian Candidate,,,,,,,,,,,,,,,,,,,,
658,Pump Up the Volume (1990),1-Jan-90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
659,Arsenic and Old Lace (1944),1-Jan-44,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
660,Fried Green Tomatoes (1991),1-Jan-91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
661,High Noon (1952),1-Jan-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
662,Somewhere in Time (1980),1-Jan-80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
663,Being There (1979),1-Jan-79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
664,Paris,,,,,,,,,,,,,,,,,,,,
665,Alien 3 (1992),1-Jan-92,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
666,Blood For Dracula (Andy Warhol's Dracula) (1974),1-Jan-74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
667,Audrey Rose (1977),1-Jan-77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
668,Blood Beach (1981),1-Jan-81,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
669,Body Parts (1991),1-Jan-91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
670,Body Snatchers (1993),1-Jan-93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
671,Bride of Frankenstein (1935),1-Jan-35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
672,Candyman (1992),1-Jan-92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
673,Cape Fear (1962),1-Jan-62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
674,Cat People (1982),1-Jan-82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
675,Nosferatu (Nosferatu,,,,,,,,,,,,,,,,,,,,
676,Crucible,,,,,,,,,,,,,,,,,,,,
677,Fire on the Mountain (1996),24-Jan-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
678,Volcano (1997),25-Apr-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
679,Conan the Barbarian (1981),1-Jan-81,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,Kull the Conqueror (1997),29-Aug-97,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,Wishmaster (1997),1-Jan-97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
682,I Know What You Did Last Summer (1997),17-Oct-97,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
683,Rocket Man (1997),1-Jan-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
684,In the Line of Fire (1993),1-Jan-93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
685,Executive Decision (1996),9-Mar-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
686,Perfect World,,,,,,,,,,,,,,,,,,,,
687,McHale's Navy (1997),18-Apr-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
688,Leave It to Beaver (1997),22-Aug-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
689,Jackal,,,,,,,,,,,,,,,,,,,,
690,Seven Years in Tibet (1997),1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
691,Dark City (1998),9-Jan-98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
692,American President,,,,,,,,,,,,,,,,,,,,
693,Casino (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
694,Persuasion (1995),25-Sep-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
695,Kicking and Screaming (1995),1-Jan-95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
696,City Hall (1996),16-Feb-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
697,Basketball Diaries,,,,,,,,,,,,,,,,,,,,
698,Browning Version,,,,,,,,,,,,,,,,,,,,
699,Little Women (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700,Miami Rhapsody (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
701,Wonderful,,,,,,,,,,,,,,,,,,,,
702,Barcelona (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
703,Widows' Peak (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
704,House of the Spirits,,,,,,,,,,,,,,,,,,,,
705,Singin' in the Rain (1952),1-Jan-52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
706,Bad Moon (1996),1-Nov-96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
707,Enchanted April (1991),1-Jan-91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
708,Sex,,,,,,,,,,,,,,,,,,,,
709,Strictly Ballroom (1992),1-Jan-92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
710,Better Off Dead... (1985),1-Jan-85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,Substance of Fire,,,,,,,,,,,,,,,,,,,,
712,Tin Men (1987),1-Jan-87,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
713,Othello (1995),18-Dec-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
714,Carrington (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
715,To Die For (1995),1-Jan-95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
716,Home for the Holidays (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
717,Juror,,,,,,,,,,,,,,,,,,,,
718,In the Bleak Midwinter (1995),23-Feb-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
719,Canadian Bacon (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
720,First Knight (1995),1-Jan-95,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
721,Mallrats (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
722,Nine Months (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
723,Boys on the Side (1995),1-Jan-95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
724,Circle of Friends (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
725,Exit to Eden (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
726,Fluke (1995),1-Jan-95,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
727,Immortal Beloved (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
728,Junior (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
729,Nell (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
730,Queen Margot (Reine Margot,,,,,,,,,,,,,,,,,,,,
731,Corrina,,,,,,,,,,,,,,,,,,,,
732,Dave (1993),1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
733,Go Fish (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
734,Made in America (1993),1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
735,Philadelphia (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
736,Shadowlands (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
737,Sirens (1994),1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
738,Threesome (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
739,Pretty Woman (1990),1-Jan-90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
740,Jane Eyre (1996),5-Apr-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
741,Last Supper,,,,,,,,,,,,,,,,,,,,
742,Ransom (1996),8-Nov-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
743,Crow: City of Angels,,,,,,,,,,,,,,,,,,,,
744,Michael Collins (1996),11-Oct-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
745,Ruling Class,,,,,,,,,,,,,,,,,,,,
746,Real Genius (1985),1-Jan-85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
747,Benny & Joon (1993),1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
748,Saint,,,,,,,,,,,,,,,,,,,,
749,MatchMaker,,,,,,,,,,,,,,,,,,,,
750,Amistad (1997),18-Dec-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
751,Tomorrow Never Dies (1997),1-Jan-97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
752,Replacement Killers,,,,,,,,,,,,,,,,,,,,
753,Burnt By the Sun (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
754,Red Corner (1997),1-Jan-97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
755,Jumanji (1995),1-Jan-95,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
756,Father of the Bride Part II (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
757,Across the Sea of Time (1995),1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
758,Lawnmower Man 2: Beyond Cyberspace (1996),1-Jan-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
759,Fair Game (1995),1-Jan-95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,Screamers (1995),1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
761,Nick of Time (1995),1-Jan-95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
762,Beautiful Girls (1996),9-Feb-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
763,Happy Gilmore (1996),16-Feb-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
764,If Lucy Fell (1996),8-Mar-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
765,Boomerang (1992),1-Jan-92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
766,Man of the Year (1995),1-Mar-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
767,Addiction,,,,,,,,,,,,,,,,,,,,
768,Casper (1995),1-Jan-95,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,Congo (1995),1-Jan-95,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
770,Devil in a Blue Dress (1995),1-Jan-95,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
771,Johnny Mnemonic (1995),1-Jan-95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
772,Kids (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
773,Mute Witness (1994),1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
774,Prophecy,,,,,,,,,,,,,,,,,,,,
775,Something to Talk About (1995),1-Jan-95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
776,Three Wishes (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
777,Castle Freak (1995),1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
778,Don Juan DeMarco (1995),1-Jan-95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
779,Drop Zone (1994),1-Jan-94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,Dumb & Dumber (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
781,French Kiss (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
782,Little Odessa (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
783,Milk Money (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
784,Beyond Bedlam (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
785,Only You (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
786,Perez Family,,,,,,,,,,,,,,,,,,,,
787,Roommates (1995),1-Jan-95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
788,Relative Fear (1994),1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
789,Swimming with Sharks (1995),1-Jan-95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
790,Tommy Boy (1995),1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
791,Baby-Sitters Club,,,,,,,,,,,,,,,,,,,,
792,Bullets Over Broadway (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
793,Crooklyn (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
